PERMNO,date,TICKER,COMNAM,PRC,RET,sprtrn
66157,20090630,USB,U S BANCORP DEL,17.92,-0.064063,0.000196
66157,20090731,USB,U S BANCORP DEL,20.41,0.138951,0.074142
66157,20090831,USB,U S BANCORP DEL,22.62,0.10828,0.03356
66157,20090930,USB,U S BANCORP DEL,21.86,-0.031388,0.035723
66157,20091030,USB,U S BANCORP DEL,23.22,0.062214,-0.019762
66157,20091130,USB,U S BANCORP DEL,24.13,0.03919,0.057364
66157,20091231,USB,U S BANCORP DEL,22.51,-0.065064,0.017771
66157,20100129,USB,U S BANCORP DEL,25.08,0.114171,-0.036974
66157,20100226,USB,U S BANCORP DEL,24.61,-0.01874,0.028514
66157,20100331,USB,U S BANCORP DEL,25.88,0.053637,0.058796
66157,20100430,USB,U S BANCORP DEL,26.77,0.03439,0.014759
66157,20100528,USB,U S BANCORP DEL,23.96,-0.104968,-0.081976
66157,20100630,USB,U S BANCORP DEL,22.35,-0.065108,-0.053882
66157,20100730,USB,U S BANCORP DEL,23.9,0.069351,0.068778
66157,20100831,USB,U S BANCORP DEL,20.8,-0.129707,-0.047449
66157,20100930,USB,U S BANCORP DEL,21.62,0.041827,0.087551
66157,20101029,USB,U S BANCORP DEL,24.2,0.119334,0.036856
66157,20101130,USB,U S BANCORP DEL,23.78,-0.017355,-0.00229
66157,20101231,USB,U S BANCORP DEL,26.97,0.136249,0.0653
66157,20110131,USB,U S BANCORP DEL,27,0.001112,0.022646
66157,20110228,USB,U S BANCORP DEL,27.73,0.027037,0.031957
66157,20110331,USB,U S BANCORP DEL,26.43,-0.042373,-0.001047
66157,20110429,USB,U S BANCORP DEL,25.82,-0.02308,0.028495
66157,20110531,USB,U S BANCORP DEL,25.6,-0.00852,-0.013501
66157,20110630,USB,U S BANCORP DEL,25.51,0.001367,-0.018258
66157,20110729,USB,U S BANCORP DEL,26.06,0.02156,-0.021474
66157,20110831,USB,U S BANCORP DEL,23.21,-0.109363,-0.056791
66157,20110930,USB,U S BANCORP DEL,23.54,0.019604,-0.071762
66157,20111031,USB,U S BANCORP DEL,25.59,0.087086,0.107723
66157,20111130,USB,U S BANCORP DEL,25.92,0.012896,-0.005059
66157,20111230,USB,U S BANCORP DEL,27.05,0.048418,0.008533
66157,20120131,USB,U S BANCORP DEL,28.22,0.043253,0.043583
66157,20120229,USB,U S BANCORP DEL,29.4,0.041814,0.040589
66157,20120330,USB,U S BANCORP DEL,31.68,0.084184,0.031332
66157,20120430,USB,U S BANCORP DEL,32.17,0.015467,-0.007497
66157,20120531,USB,U S BANCORP DEL,31.11,-0.03295,-0.062651
66157,20120629,USB,U S BANCORP DEL,32.16,0.040019,0.039555
66157,20120731,USB,U S BANCORP DEL,33.5,0.041667,0.012598
66157,20120831,USB,U S BANCORP DEL,33.41,-0.002687,0.019763
66157,20120928,USB,U S BANCORP DEL,34.3,0.032475,0.024236
66157,20121031,USB,U S BANCORP DEL,33.21,-0.031778,-0.019789
66157,20121130,USB,U S BANCORP DEL,32.26,-0.028606,0.002847
66157,20121231,USB,U S BANCORP DEL,31.94,-0.003875,0.007068
66157,20130131,USB,U S BANCORP DEL,33.1,0.036318,0.050428
66157,20130228,USB,U S BANCORP DEL,33.98,0.026586,0.011061
66157,20130328,USB,U S BANCORP DEL,33.93,0.004267,0.035988
66157,20130430,USB,U S BANCORP DEL,33.28,-0.019157,0.018086
66157,20130531,USB,U S BANCORP DEL,35.06,0.053486,0.020763
66157,20130628,USB,U S BANCORP DEL,36.15,0.03765,-0.014999
66157,20130731,USB,U S BANCORP DEL,37.32,0.032365,0.049462
66157,20130830,USB,U S BANCORP DEL,36.13,-0.031886,-0.031298
66157,20130930,USB,U S BANCORP DEL,36.58,0.018821,0.029749
66157,20131031,USB,U S BANCORP DEL,37.36,0.021323,0.044596
66157,20131129,USB,U S BANCORP DEL,39.22,0.049786,0.028049
66157,20131231,USB,U S BANCORP DEL,40.4,0.035951,0.023563
66157,20140131,USB,U S BANCORP DEL,39.73,-0.016584,-0.035583
66157,20140228,USB,U S BANCORP DEL,41.14,0.03549,0.043117
66157,20140331,USB,U S BANCORP DEL,42.86,0.047399,0.006932
66157,20140430,USB,U S BANCORP DEL,40.78,-0.04853,0.006201
66157,20140530,USB,U S BANCORP DEL,42.19,0.034576,0.02103
66157,20140630,USB,U S BANCORP DEL,43.32,0.032591,0.019058
66157,20140731,USB,U S BANCORP DEL,42.03,-0.029778,-0.01508
66157,20140829,USB,U S BANCORP DEL,42.28,0.005948,0.037655
66157,20140930,USB,U S BANCORP DEL,41.83,-0.004849,-0.015514
66157,20141031,USB,U S BANCORP DEL,42.6,0.018408,0.023201
66157,20141128,USB,U S BANCORP DEL,44.2,0.037559,0.024534
66157,20141231,USB,U S BANCORP DEL,44.95,0.022511,-0.004189
66157,20150130,USB,U S BANCORP DEL,41.91,-0.067631,-0.031041
66157,20150227,USB,U S BANCORP DEL,44.61,0.064424,0.054893
66157,20150331,USB,U S BANCORP DEL,43.67,-0.01558,-0.017396
66157,20150430,USB,U S BANCORP DEL,42.87,-0.018319,0.008521
66157,20150529,USB,U S BANCORP DEL,43.11,0.005598,0.010491
66157,20150630,USB,U S BANCORP DEL,43.4,0.012642,-0.021012
66157,20150731,USB,U S BANCORP DEL,45.21,0.041705,0.019742
66157,20150831,USB,U S BANCORP DEL,42.35,-0.06326,-0.062581
66157,20150930,USB,U S BANCORP DEL,41.01,-0.02562,-0.026443
66157,20151030,USB,U S BANCORP DEL,42.18,0.02853,0.082983
66157,20151130,USB,U S BANCORP DEL,43.89,0.040541,0.000505
66157,20151231,USB,U S BANCORP DEL,42.67,-0.021987,-0.01753
66157,20160129,USB,U S BANCORP DEL,40.06,-0.061167,-0.050735
66157,20160229,USB,U S BANCORP DEL,38.52,-0.038442,-0.004128
66157,20160331,USB,U S BANCORP DEL,40.59,0.060358,0.065991
66157,20160429,USB,U S BANCORP DEL,42.69,0.051737,0.002699
66157,20160531,USB,U S BANCORP DEL,42.82,0.003045,0.015329
66157,20160630,USB,U S BANCORP DEL,40.33,-0.052195,0.000906
66157,20160729,USB,U S BANCORP DEL,42.17,0.045624,0.03561
66157,20160831,USB,U S BANCORP DEL,44.15,0.046953,-0.001219
66157,20160930,USB,U S BANCORP DEL,42.89,-0.022197,-0.001234
66157,20161031,USB,U S BANCORP DEL,44.76,0.0436,-0.019426
66157,20161130,USB,U S BANCORP DEL,49.62,0.108579,0.034174
66157,20161230,USB,U S BANCORP DEL,51.37,0.040911,0.018201
66157,20170131,USB,U S BANCORP DEL,52.65,0.024917,0.017884
66157,20170228,USB,U S BANCORP DEL,55,0.044634,0.037198
66157,20170331,USB,U S BANCORP DEL,51.5,-0.058545,-0.000389
66157,20170428,USB,U S BANCORP DEL,51.28,-0.004272,0.009091
66157,20170531,USB,U S BANCORP DEL,50.89,-0.007605,0.011576
66157,20170630,USB,U S BANCORP DEL,51.92,0.025742,0.004814
66157,20170731,USB,U S BANCORP DEL,52.78,0.016564,0.019349
66157,20170831,USB,U S BANCORP DEL,51.25,-0.028988,0.000546
66157,20170929,USB,U S BANCORP DEL,53.59,0.051512,0.019303
66157,20171031,USB,U S BANCORP DEL,54.38,0.014742,0.022188
66157,20171130,USB,U S BANCORP DEL,55.15,0.01416,0.028083
66157,20171229,USB,U S BANCORP DEL,53.58,-0.023028,0.009832
66157,20180131,USB,U S BANCORP DEL,57.14,0.066443,0.056179
66157,20180228,USB,U S BANCORP DEL,54.36,-0.048652,-0.038947
66157,20180329,USB,U S BANCORP DEL,50.5,-0.065489,-0.026885
66157,20180430,USB,U S BANCORP DEL,50.45,-0.00099,0.002719
66157,20180531,USB,U S BANCORP DEL,49.99,-0.009118,0.021608
66157,20180629,USB,U S BANCORP DEL,50.02,0.006601,0.004842
66157,20180731,USB,U S BANCORP DEL,53.01,0.059776,0.036022
66157,20180831,USB,U S BANCORP DEL,54.11,0.020751,0.030263
66157,20180928,USB,U S BANCORP DEL,52.81,-0.017187,0.004294
66157,20181031,USB,U S BANCORP DEL,52.27,-0.010225,-0.069403
66157,20181130,USB,U S BANCORP DEL,54.46,0.041898,0.017859
66157,20181231,USB,U S BANCORP DEL,45.7,-0.154058,-0.091777
66157,20190131,USB,U S BANCORP DEL,51.16,0.119475,0.078684
66157,20190228,USB,U S BANCORP DEL,51.69,0.01036,0.029729
66157,20190329,USB,U S BANCORP DEL,48.19,-0.060553,0.017924
66157,20190430,USB,U S BANCORP DEL,53.32,0.106454,0.039313
66157,20190531,USB,U S BANCORP DEL,50.2,-0.058515,-0.065778
66157,20190628,USB,U S BANCORP DEL,52.4,0.051195,0.06893
66157,20190731,USB,U S BANCORP DEL,57.15,0.090649,0.013128
66157,20190830,USB,U S BANCORP DEL,52.69,-0.07804,-0.018092
66157,20190930,USB,U S BANCORP DEL,55.34,0.058265,0.017181
66157,20191031,USB,U S BANCORP DEL,57.02,0.030358,0.020432
66157,20191129,USB,U S BANCORP DEL,60.03,0.052788,0.034047
66157,20191231,USB,U S BANCORP DEL,59.29,-0.005331,0.02859
66157,20200131,USB,U S BANCORP DEL,53.22,-0.102378,-0.001628
66157,20200228,USB,U S BANCORP DEL,46.44,-0.127396,-0.08411
66157,20200331,USB,U S BANCORP DEL,34.45,-0.249139,-0.125119
66157,20200430,USB,U S BANCORP DEL,36.5,0.059507,0.126844
66157,20200529,USB,U S BANCORP DEL,35.56,-0.025753,0.045282
66157,20200630,USB,U S BANCORP DEL,36.82,0.047244,0.018388
66157,20200731,USB,U S BANCORP DEL,36.84,0.000543,0.055101
66157,20200831,USB,U S BANCORP DEL,36.4,-0.011944,0.070065
66157,20200930,USB,U S BANCORP DEL,35.85,-0.003572,-0.039228
66157,20201030,USB,U S BANCORP DEL,38.95,0.086471,-0.027666
66157,20201130,USB,U S BANCORP DEL,43.21,0.109371,0.107546
66157,20201231,USB,U S BANCORP DEL,46.59,0.087943,0.037121
66181,19910131,HD,HOME DEPOT INC,43.25,0.119741,0.041518
66181,19910228,HD,HOME DEPOT INC,48.75,0.127168,0.067281
66181,19910328,HD,HOME DEPOT INC,54,0.108308,0.022203
66181,19910430,HD,HOME DEPOT INC,57.5,0.064815,0.000346
66181,19910531,HD,HOME DEPOT INC,65.875,0.145652,0.038577
66181,19910628,HD,HOME DEPOT INC,45.125,0.027514,-0.047893
66181,19910731,HD,HOME DEPOT INC,48.5,0.075457,0.044859
66181,19910830,HD,HOME DEPOT INC,53.875,0.111443,0.019649
66181,19910930,HD,HOME DEPOT INC,54.5,0.011601,-0.019144
66181,19911031,HD,HOME DEPOT INC,57,0.045872,0.01186
66181,19911129,HD,HOME DEPOT INC,60.25,0.057544,-0.043928
66181,19911231,HD,HOME DEPOT INC,67.375,0.118257,0.111588
66181,19920131,HD,HOME DEPOT INC,61.625,-0.085343,-0.0199
66181,19920228,HD,HOME DEPOT INC,64,0.03854,0.009565
66181,19920331,HD,HOME DEPOT INC,64.75,0.012187,-0.021832
66181,19920430,HD,HOME DEPOT INC,62.375,-0.03668,0.027893
66181,19920529,HD,HOME DEPOT INC,70.625,0.132986,0.000964
66181,19920630,HD,HOME DEPOT INC,67.25,-0.047788,-0.017359
66181,19920731,HD,HOME DEPOT INC,50.25,0.120818,0.039374
66181,19920831,HD,HOME DEPOT INC,53.375,0.062786,-0.023998
66181,19920930,HD,HOME DEPOT INC,55.375,0.037471,0.009106
66181,19921030,HD,HOME DEPOT INC,57.875,0.045147,0.002106
66181,19921130,HD,HOME DEPOT INC,61,0.054514,0.030262
66181,19921231,HD,HOME DEPOT INC,67.5,0.106557,0.010108
66181,19930129,HD,HOME DEPOT INC,65.125,-0.035185,0.007046
66181,19930226,HD,HOME DEPOT INC,63.625,-0.023033,0.010484
66181,19930331,HD,HOME DEPOT INC,63.25,-0.005422,0.018697
66181,19930430,HD,HOME DEPOT INC,42.25,-0.109355,-0.025417
66181,19930528,HD,HOME DEPOT INC,46.25,0.094675,0.022717
66181,19930630,HD,HOME DEPOT INC,43.75,-0.053405,0.000755
66181,19930730,HD,HOME DEPOT INC,44.125,0.008571,-0.005327
66181,19930831,HD,HOME DEPOT INC,42.75,-0.030482,0.034432
66181,19930930,HD,HOME DEPOT INC,38.5,-0.099415,-0.009988
66181,19931029,HD,HOME DEPOT INC,39.625,0.029221,0.019393
66181,19931130,HD,HOME DEPOT INC,41.5,0.048076,-0.012911
66181,19931231,HD,HOME DEPOT INC,39.5,-0.048193,0.010091
66181,19940131,HD,HOME DEPOT INC,39,-0.012658,0.032501
66181,19940228,HD,HOME DEPOT INC,41.625,0.067308,-0.030045
66181,19940331,HD,HOME DEPOT INC,40.75,-0.0203,-0.045746
66181,19940429,HD,HOME DEPOT INC,42,0.030675,0.011531
66181,19940531,HD,HOME DEPOT INC,45.125,0.074405,0.012419
66181,19940630,HD,HOME DEPOT INC,42.125,-0.065596,-0.026812
66181,19940729,HD,HOME DEPOT INC,40.875,-0.029674,0.031467
66181,19940831,HD,HOME DEPOT INC,45.25,0.107034,0.037643
66181,19940930,HD,HOME DEPOT INC,42,-0.070939,-0.026898
66181,19941031,HD,HOME DEPOT INC,45.5,0.083333,0.020834
66181,19941130,HD,HOME DEPOT INC,46.25,0.016484,-0.039505
66181,19941230,HD,HOME DEPOT INC,46,-0.004541,0.012299
66181,19950131,HD,HOME DEPOT INC,46.75,0.016304,0.024278
66181,19950228,HD,HOME DEPOT INC,44.875,-0.039251,0.036074
66181,19950331,HD,HOME DEPOT INC,44.25,-0.013928,0.027329
66181,19950428,HD,HOME DEPOT INC,41.75,-0.056497,0.02796
66181,19950531,HD,HOME DEPOT INC,41.625,-0.002994,0.036312
66181,19950630,HD,HOME DEPOT INC,40.75,-0.01982,0.021279
66181,19950731,HD,HOME DEPOT INC,44,0.079755,0.031776
66181,19950831,HD,HOME DEPOT INC,40,-0.090909,-0.00032
66181,19950929,HD,HOME DEPOT INC,39.875,-0.001875,0.040098
66181,19951031,HD,HOME DEPOT INC,37.25,-0.065831,-0.004979
66181,19951130,HD,HOME DEPOT INC,44.375,0.191275,0.041049
66181,19951229,HD,HOME DEPOT INC,47.75,0.077183,0.017444
66181,19960131,HD,HOME DEPOT INC,46,-0.036649,0.032617
66181,19960229,HD,HOME DEPOT INC,43.25,-0.059783,0.006934
66181,19960329,HD,HOME DEPOT INC,47.75,0.105202,0.007917
66181,19960430,HD,HOME DEPOT INC,47.375,-0.007853,0.013431
66181,19960531,HD,HOME DEPOT INC,51.125,0.079156,0.022853
66181,19960628,HD,HOME DEPOT INC,54,0.057408,0.002257
66181,19960731,HD,HOME DEPOT INC,50.375,-0.06713,-0.045748
66181,19960830,HD,HOME DEPOT INC,53.125,0.054591,0.018814
66181,19960930,HD,HOME DEPOT INC,56.875,0.071718,0.054173
66181,19961031,HD,HOME DEPOT INC,54.875,-0.035165,0.026131
66181,19961129,HD,HOME DEPOT INC,52.125,-0.050114,0.073376
66181,19961231,HD,HOME DEPOT INC,50.125,-0.037218,-0.021505
66181,19970131,HD,HOME DEPOT INC,49.5,-0.012469,0.061317
66181,19970228,HD,HOME DEPOT INC,54.625,0.103535,0.005928
66181,19970331,HD,HOME DEPOT INC,53.5,-0.019497,-0.042614
66181,19970430,HD,HOME DEPOT INC,58,0.084112,0.058406
66181,19970530,HD,HOME DEPOT INC,63.125,0.088362,0.058577
66181,19970630,HD,HOME DEPOT INC,69,0.094257,0.043453
66181,19970731,HD,HOME DEPOT INC,49.8125,0.08288,0.078123
66181,19970829,HD,HOME DEPOT INC,47.1875,-0.052698,-0.057446
66181,19970930,HD,HOME DEPOT INC,52.125,0.105695,0.053154
66181,19971031,HD,HOME DEPOT INC,55.75,0.069544,-0.034478
66181,19971128,HD,HOME DEPOT INC,56.0625,0.005605,0.044587
66181,19971231,HD,HOME DEPOT INC,58.875,0.051059,0.015732
66181,19980130,HD,HOME DEPOT INC,60.5,0.027601,0.01015
66181,19980227,HD,HOME DEPOT INC,63.875,0.055785,0.070449
66181,19980331,HD,HOME DEPOT INC,67.625,0.059491,0.049946
66181,19980430,HD,HOME DEPOT INC,69.6875,0.030499,0.009076
66181,19980529,HD,HOME DEPOT INC,78.5625,0.127354,-0.018826
66181,19980630,HD,HOME DEPOT INC,83.0625,0.058043,0.039438
66181,19980731,HD,HOME DEPOT INC,41.875,0.008277,-0.011615
66181,19980831,HD,HOME DEPOT INC,38.125,-0.089552,-0.145797
66181,19980930,HD,HOME DEPOT INC,39.5,0.036852,0.062396
66181,19981030,HD,HOME DEPOT INC,43.5625,0.102848,0.080294
66181,19981130,HD,HOME DEPOT INC,49.75,0.142037,0.059126
66181,19981231,HD,HOME DEPOT INC,61.1875,0.230503,0.056375
66181,19990129,HD,HOME DEPOT INC,60.5,-0.011236,0.041009
66181,19990226,HD,HOME DEPOT INC,59.6875,-0.01343,-0.032283
66181,19990331,HD,HOME DEPOT INC,62.25,0.043435,0.038794
66181,19990430,HD,HOME DEPOT INC,59.75,-0.040161,0.037944
66181,19990528,HD,HOME DEPOT INC,56.5625,-0.053347,-0.02497
66181,19990630,HD,HOME DEPOT INC,64.4375,0.139934,0.054438
66181,19990730,HD,HOME DEPOT INC,63.8125,-0.009699,-0.032046
66181,19990831,HD,HOME DEPOT INC,61.5,-0.035612,-0.006254
66181,19990930,HD,HOME DEPOT INC,68.625,0.115854,-0.028552
66181,19991029,HD,HOME DEPOT INC,75.75,0.103825,0.062539
66181,19991130,HD,HOME DEPOT INC,79.1875,0.046172,0.019062
66181,19991231,HD,HOME DEPOT INC,68.75,0.302289,0.057844
66181,20000131,HD,HOME DEPOT INC,56.625,-0.176364,-0.050904
66181,20000229,HD,HOME DEPOT INC,57.8125,0.020971,-0.020108
66181,20000331,HD,HOME DEPOT INC,64.5,0.116368,0.09672
66181,20000428,HD,HOME DEPOT INC,56.5,-0.124031,-0.030796
66181,20000531,HD,HOME DEPOT INC,48.8125,-0.136062,-0.021915
66181,20000630,HD,HOME DEPOT INC,49.9375,0.023867,0.023934
66181,20000731,HD,HOME DEPOT INC,51.75,0.036295,-0.016341
66181,20000831,HD,HOME DEPOT INC,48.0625,-0.070483,0.060699
66181,20000929,HD,HOME DEPOT INC,53.0625,0.104031,-0.053483
66181,20001031,HD,HOME DEPOT INC,43,-0.189635,-0.004949
66181,20001130,HD,HOME DEPOT INC,39.1875,-0.087733,-0.080069
66181,20001229,HD,HOME DEPOT INC,45.6875,0.165869,0.004053
66181,20010131,HD,HOME DEPOT INC,48.2,0.054993,0.034637
66181,20010228,HD,HOME DEPOT INC,42.5,-0.118257,-0.092291
66181,20010330,HD,HOME DEPOT INC,43.1,0.015059,-0.064205
66181,20010430,HD,HOME DEPOT INC,47.1,0.092807,0.076814
66181,20010531,HD,HOME DEPOT INC,49.29,0.046497,0.00509
66181,20010629,HD,HOME DEPOT INC,46.55,-0.054778,-0.025004
66181,20010731,HD,HOME DEPOT INC,50.37,0.082062,-0.010772
66181,20010831,HD,HOME DEPOT INC,45.95,-0.086956,-0.064108
66181,20010928,HD,HOME DEPOT INC,38.37,-0.164962,-0.081723
66181,20011031,HD,HOME DEPOT INC,38.23,-0.003649,0.018099
66181,20011130,HD,HOME DEPOT INC,46.65,0.221554,0.075176
66181,20011231,HD,HOME DEPOT INC,51.01,0.093462,0.007574
66181,20020131,HD,HOME DEPOT INC,50.09,-0.018036,-0.015574
66181,20020228,HD,HOME DEPOT INC,50,-0.001797,-0.020766
66181,20020328,HD,HOME DEPOT INC,48.61,-0.0268,0.036739
66181,20020430,HD,HOME DEPOT INC,46.37,-0.046081,-0.061418
66181,20020531,HD,HOME DEPOT INC,41.69,-0.100927,-0.009081
66181,20020628,HD,HOME DEPOT INC,36.73,-0.117774,-0.072465
66181,20020731,HD,HOME DEPOT INC,30.88,-0.15927,-0.078995
66181,20020830,HD,HOME DEPOT INC,32.93,0.066386,0.004881
66181,20020930,HD,HOME DEPOT INC,26.1,-0.205891,-0.110013
66181,20021031,HD,HOME DEPOT INC,28.88,0.106513,0.086436
66181,20021129,HD,HOME DEPOT INC,26.4,-0.085873,0.05707
66181,20021231,HD,HOME DEPOT INC,24.02,-0.087879,-0.060333
66181,20030131,HD,HOME DEPOT INC,20.9,-0.129892,-0.027415
66181,20030228,HD,HOME DEPOT INC,23.45,0.12201,-0.017004
66181,20030331,HD,HOME DEPOT INC,24.36,0.041365,0.008358
66181,20030430,HD,HOME DEPOT INC,28.13,0.154762,0.081044
66181,20030530,HD,HOME DEPOT INC,32.49,0.154995,0.050899
66181,20030630,HD,HOME DEPOT INC,33.12,0.021237,0.011322
66181,20030731,HD,HOME DEPOT INC,31.2,-0.057971,0.016224
66181,20030829,HD,HOME DEPOT INC,32.16,0.030769,0.017873
66181,20030930,HD,HOME DEPOT INC,31.85,-0.007463,-0.011944
66181,20031031,HD,HOME DEPOT INC,37.07,0.163893,0.054962
66181,20031128,HD,HOME DEPOT INC,36.76,-0.008363,0.007129
66181,20031231,HD,HOME DEPOT INC,35.49,-0.032644,0.050765
66181,20040130,HD,HOME DEPOT INC,35.47,-0.000564,0.017276
66181,20040227,HD,HOME DEPOT INC,36.31,0.023682,0.012209
66181,20040331,HD,HOME DEPOT INC,37.36,0.030845,-0.016359
66181,20040430,HD,HOME DEPOT INC,35.19,-0.058084,-0.016791
66181,20040528,HD,HOME DEPOT INC,35.92,0.020745,0.012083
66181,20040630,HD,HOME DEPOT INC,35.2,-0.017678,0.017989
66181,20040730,HD,HOME DEPOT INC,33.72,-0.042045,-0.034291
66181,20040831,HD,HOME DEPOT INC,36.56,0.086744,0.002287
66181,20040930,HD,HOME DEPOT INC,39.2,0.07221,0.009364
66181,20041029,HD,HOME DEPOT INC,41.08,0.047959,0.014014
66181,20041130,HD,HOME DEPOT INC,41.75,0.018379,0.038595
66181,20041231,HD,HOME DEPOT INC,42.74,0.023713,0.032458
66181,20050131,HD,HOME DEPOT INC,41.26,-0.034628,-0.02529
66181,20050228,HD,HOME DEPOT INC,40.02,-0.030053,0.018903
66181,20050331,HD,HOME DEPOT INC,38.24,-0.041979,-0.019118
66181,20050429,HD,HOME DEPOT INC,35.37,-0.075052,-0.020109
66181,20050531,HD,HOME DEPOT INC,39.35,0.112525,0.029952
66181,20050630,HD,HOME DEPOT INC,38.9,-0.008894,-0.000143
66181,20050729,HD,HOME DEPOT INC,43.51,0.118509,0.035968
66181,20050831,HD,HOME DEPOT INC,40.32,-0.071018,-0.011222
66181,20050930,HD,HOME DEPOT INC,38.14,-0.054067,0.006949
66181,20051031,HD,HOME DEPOT INC,41.04,0.076036,-0.017741
66181,20051130,HD,HOME DEPOT INC,41.78,0.020468,0.035186
66181,20051230,HD,HOME DEPOT INC,40.48,-0.031115,-0.000952
66181,20060131,HD,HOME DEPOT INC,40.55,0.001729,0.025467
66181,20060228,HD,HOME DEPOT INC,42.15,0.039458,0.000453
66181,20060331,HD,HOME DEPOT INC,42.3,0.007117,0.011065
66181,20060428,HD,HOME DEPOT INC,39.93,-0.056028,0.012187
66181,20060531,HD,HOME DEPOT INC,38.12,-0.045329,-0.030917
66181,20060630,HD,HOME DEPOT INC,35.79,-0.057188,0.000087
66181,20060731,HD,HOME DEPOT INC,34.71,-0.030176,0.005086
66181,20060831,HD,HOME DEPOT INC,34.29,-0.0121,0.021274
66181,20060929,HD,HOME DEPOT INC,36.27,0.062117,0.024566
66181,20061031,HD,HOME DEPOT INC,37.33,0.029225,0.031508
66181,20061130,HD,HOME DEPOT INC,37.97,0.023172,0.016467
66181,20061229,HD,HOME DEPOT INC,40.16,0.057677,0.012616
66181,20070131,HD,HOME DEPOT INC,40.74,0.014442,0.014059
66181,20070228,HD,HOME DEPOT INC,39.59,-0.028228,-0.021846
66181,20070330,HD,HOME DEPOT INC,36.74,-0.066305,0.00998
66181,20070430,HD,HOME DEPOT INC,37.87,0.030757,0.043291
66181,20070531,HD,HOME DEPOT INC,38.87,0.026406,0.032549
66181,20070629,HD,HOME DEPOT INC,39.35,0.018137,-0.017816
66181,20070731,HD,HOME DEPOT INC,37.17,-0.0554,-0.031982
66181,20070831,HD,HOME DEPOT INC,38.31,0.036723,0.012864
66181,20070928,HD,HOME DEPOT INC,32.44,-0.153224,0.035794
66181,20071031,HD,HOME DEPOT INC,31.51,-0.028668,0.014822
66181,20071130,HD,HOME DEPOT INC,28.56,-0.086481,-0.044043
66181,20071231,HD,HOME DEPOT INC,26.94,-0.056723,-0.008628
66181,20080131,HD,HOME DEPOT INC,30.64,0.137342,-0.061163
66181,20080229,HD,HOME DEPOT INC,26.55,-0.133486,-0.034761
66181,20080331,HD,HOME DEPOT INC,27.97,0.061959,-0.00596
66181,20080430,HD,HOME DEPOT INC,28.8,0.029675,0.047547
66181,20080530,HD,HOME DEPOT INC,27.36,-0.05,0.010674
66181,20080630,HD,HOME DEPOT INC,23.42,-0.135782,-0.085962
66181,20080731,HD,HOME DEPOT INC,23.83,0.017506,-0.009859
66181,20080829,HD,HOME DEPOT INC,27.12,0.138061,0.012191
66181,20080930,HD,HOME DEPOT INC,25.89,-0.037058,-0.090791
66181,20081031,HD,HOME DEPOT INC,23.59,-0.088837,-0.169425
66181,20081128,HD,HOME DEPOT INC,23.11,-0.020348,-0.074849
66181,20081231,HD,HOME DEPOT INC,23.02,0.005842,0.007822
66181,20090130,HD,HOME DEPOT INC,21.53,-0.064726,-0.085657
66181,20090227,HD,HOME DEPOT INC,20.89,-0.029726,-0.109931
66181,20090331,HD,HOME DEPOT INC,23.56,0.138583,0.085405
66181,20090430,HD,HOME DEPOT INC,26.32,0.117148,0.093925
66181,20090529,HD,HOME DEPOT INC,23.16,-0.120061,0.053081
66181,20090630,HD,HOME DEPOT INC,23.63,0.030009,0.000196
66181,20090731,HD,HOME DEPOT INC,25.94,0.097757,0.074142
66181,20090831,HD,HOME DEPOT INC,27.29,0.052043,0.03356
66181,20090930,HD,HOME DEPOT INC,26.64,-0.015574,0.035723
66181,20091030,HD,HOME DEPOT INC,25.09,-0.058183,-0.019762
66181,20091130,HD,HOME DEPOT INC,27.36,0.090474,0.057364
66181,20091231,HD,HOME DEPOT INC,28.93,0.065607,0.017771
66181,20100129,HD,HOME DEPOT INC,28.01,-0.031801,-0.036974
66181,20100226,HD,HOME DEPOT INC,31.2,0.113888,0.028514
66181,20100331,HD,HOME DEPOT INC,32.35,0.044431,0.058796
66181,20100430,HD,HOME DEPOT INC,35.23,0.089026,0.014759
66181,20100528,HD,HOME DEPOT INC,33.86,-0.038887,-0.081976
66181,20100630,HD,HOME DEPOT INC,28.07,-0.164021,-0.053882
66181,20100730,HD,HOME DEPOT INC,28.51,0.015675,0.068778
66181,20100831,HD,HOME DEPOT INC,27.82,-0.015915,-0.047449
66181,20100930,HD,HOME DEPOT INC,31.68,0.138749,0.087551
66181,20101029,HD,HOME DEPOT INC,30.9,-0.024621,0.036856
66181,20101130,HD,HOME DEPOT INC,30.21,-0.014684,-0.00229
66181,20101231,HD,HOME DEPOT INC,35.06,0.160543,0.0653
66181,20110131,HD,HOME DEPOT INC,36.77,0.048774,0.022646
66181,20110228,HD,HOME DEPOT INC,37.47,0.019037,0.031957
66181,20110331,HD,HOME DEPOT INC,37.06,-0.00427,-0.001047
66181,20110429,HD,HOME DEPOT INC,37.15,0.002428,0.028495
66181,20110531,HD,HOME DEPOT INC,36.28,-0.023419,-0.013501
66181,20110630,HD,HOME DEPOT INC,36.22,0.005237,-0.018258
66181,20110729,HD,HOME DEPOT INC,34.93,-0.035616,-0.021474
66181,20110831,HD,HOME DEPOT INC,33.38,-0.037217,-0.056791
66181,20110930,HD,HOME DEPOT INC,32.87,-0.015279,-0.071762
66181,20111031,HD,HOME DEPOT INC,35.8,0.089139,0.107723
66181,20111130,HD,HOME DEPOT INC,39.22,0.103631,-0.005059
